CustomerID,Recency,Frequency,Monetary,Tenure,ReturnRate,Churn,Churn_Probability,Retention_Action
16893,297,1,145.93,0,0,1,0.77091445,Medium Risk – 15% Discount Email
16897,230,2,289.78,14,0.205479452,1,0.699242666,Medium Risk – 15% Discount Email
16898,108,2,313.77,191,0.135245902,0,0.550224324,Low Risk – Engagement Campaign
16899,20,4,587.73,270,0,0,0.315905224,No Action
16902,47,1,1706.88,0,0,1,0.612170231,Medium Risk – 15% Discount Email
16904,25,14,2948.55,272,0,0,0.032212369,No Action
16905,167,3,822.18,135,0.003846154,0,0.52886405,Low Risk – Engagement Campaign
16906,12,4,559.59,166,0,1,0.34096669,No Action
16907,78,4,658.99,217,0,0,0.371105251,No Action
16909,2,1,379.14,0,0,1,0.579970208,Low Risk – Engagement Campaign
16910,8,4,755.08,13,0,0,0.384927963,No Action
16912,65,7,1538.58,188,0.023931624,0,0.212839183,No Action
16913,221,1,113.44,0,0,1,0.727925362,Medium Risk – 15% Discount Email
16915,58,4,382.39,156,0,0,0.375987062,No Action
16916,303,1,196.43,0,0,0,0.774083717,Medium Risk – 15% Discount Email
16917,207,1,391.52,0,0,1,0.719389375,Medium Risk – 15% Discount Email
16918,26,3,822.7,221,0,0,0.395055289,No Action
16919,87,11,2592.25,212,0,1,0.08755703,No Action
16923,30,14,4763.94,263,0.108433735,0,0.034969039,No Action
16924,15,1,271.11,0,0,0,0.589538618,Low Risk – Engagement Campaign
16926,302,1,230.25,0,0,1,0.773546291,Medium Risk – 15% Discount Email
16927,46,3,543.05,245,0,1,0.402008487,Low Risk – Engagement Campaign
16928,11,17,2814.7,292,0.009560229,1,0.013959998,No Action
16929,2,3,539.72,83,0,0,0.421818899,Low Risk – Engagement Campaign
16931,6,15,3153.97,294,0,0,0.022902145,No Action
16933,170,1,224.73,0,0.039370079,0,0.700998887,Medium Risk – 15% Discount Email
16938,110,3,2386.05,129,0.653580673,0,0.57762592,Low Risk – Engagement Campaign
16940,100,2,1868.36,120,0,0,0.548182812,Low Risk – Engagement Campaign
16942,67,7,1439.44,91,0.006745363,0,0.234542594,No Action
16943,142,3,816.73,106,0,1,0.51908859,Low Risk – Engagement Campaign
16945,16,14,3292.54,272,0,0,0.031360052,No Action
16947,166,1,406.48,0,0,1,0.693737525,Medium Risk – 15% Discount Email
16948,69,3,435.02,187,0,1,0.437656804,Low Risk – Engagement Campaign
16949,116,4,893.75,130,0.002590674,0,0.426429656,Low Risk – Engagement Campaign
16950,55,2,778.41,242,0,0,0.474411827,Low Risk – Engagement Campaign
16951,65,3,1277.75,169,0.009104704,1,0.441493619,Low Risk – Engagement Campaign
16952,40,2,167.61,0,0,1,0.543340768,Low Risk – Engagement Campaign
16954,55,4,1245.38,235,0,0,0.349405945,No Action
16955,115,4,518.67,188,0.07518797,1,0.417014566,Low Risk – Engagement Campaign
16957,170,2,416.64,42,0,1,0.624850967,Medium Risk – 15% Discount Email
16959,18,1,117.35,0,0,1,0.591785265,Low Risk – Engagement Campaign
16960,183,1,201.53,0,0,0,0.704596218,Medium Risk – 15% Discount Email
16961,47,1,234.17,0,0,1,0.612707818,Medium Risk – 15% Discount Email
16963,118,1,110.55,0,0,1,0.662222883,Medium Risk – 15% Discount Email
16965,157,1,201.19,0,0,1,0.688003071,Medium Risk – 15% Discount Email
16966,101,4,1486.56,70,0.001515152,0,0.434443856,Low Risk – Engagement Campaign
16967,120,1,319.02,0,0,1,0.663500381,Medium Risk – 15% Discount Email
16968,38,1,253.31,0,0,0,0.606234757,Medium Risk – 15% Discount Email
16969,65,2,478.96,57,0,0,0.543210831,Low Risk – Engagement Campaign
16976,197,1,251.52,0,0,1,0.71329976,Medium Risk – 15% Discount Email
16978,8,1,344.33,0,0,1,0.584388708,Low Risk – Engagement Campaign
16979,78,2,555.65,149,0.007407407,0,0.523651012,Low Risk – Engagement Campaign
16980,185,2,1028.46,36,0,1,0.637025107,Medium Risk – 15% Discount Email
16983,27,5,1185.35,272,0.017783858,0,0.267173077,No Action
16984,19,2,4459.52,41,0.006302521,1,0.513253515,Low Risk – Engagement Campaign
16985,19,8,4080.44,270,0.001427552,0,0.137552009,No Action
16987,100,3,629.45,35,0,0,0.510986975,Low Risk – Engagement Campaign
16989,10,3,928.65,71,0,0,0.431467997,Low Risk – Engagement Campaign
16990,149,1,179,0,0,1,0.682803506,Medium Risk – 15% Discount Email
16992,29,3,972.35,185,0.004761905,0,0.409283362,Low Risk – Engagement Campaign
16996,52,5,1041.78,232,0.025641026,0,0.294020134,No Action
16997,218,3,702,37,0,1,0.598058696,Low Risk – Engagement Campaign
16998,80,4,295,154,0.039473684,1,0.397639014,No Action
16999,5,1,245.83,0,0,0,0.582224465,Low Risk – Engagement Campaign
17001,22,8,2793.49,267,0,0,0.139246378,No Action
17002,16,3,1493.73,205,0.001472754,1,0.392859444,No Action
17004,23,1,905.6,0,0,0,0.595134133,Low Risk – Engagement Campaign
17006,6,1,280.76,0,0,0,0.582945452,Low Risk – Engagement Campaign
17007,85,5,575.44,202,0.028901734,0,0.324308536,No Action
17015,1,2,1566.03,114,0,0,0.475746049,Low Risk – Engagement Campaign
17017,3,15,6246.32,299,0.009379365,0,0.022564883,No Action
17018,256,1,405,0,0,0,0.748254204,Medium Risk – 15% Discount Email
17019,192,3,995.93,106,0,0,0.556518266,Low Risk – Engagement Campaign
17024,30,2,56.25,58,0,0,0.516731676,Low Risk – Engagement Campaign
17025,304,2,160.97,0,0,0,0.725260307,Medium Risk – 15% Discount Email
17026,116,2,154.83,184,0,1,0.539786119,Low Risk – Engagement Campaign
17027,9,6,877.56,238,0.014423077,1,0.216938406,No Action
17029,41,2,716,126,0,1,0.502265159,Low Risk – Engagement Campaign
17031,85,1,225.95,0,0,0,0.639553401,Medium Risk – 15% Discount Email
17033,17,3,1030.14,273,0,1,0.372271964,No Action
17034,10,2,364.88,207,0,0,0.452326256,Low Risk – Engagement Campaign
17035,176,2,433.53,65,0.122270742,1,0.637908904,Medium Risk – 15% Discount Email
17037,18,1,1267.32,0,0.006097561,1,0.592183118,Low Risk – Engagement Campaign
17040,68,1,449.73,0,0,1,0.627560813,Medium Risk – 15% Discount Email
17041,39,2,750.89,251,0.00742115,0,0.460467206,Low Risk – Engagement Campaign
17042,52,4,915.02,125,0,0,0.381194627,No Action
17043,109,2,324.97,87,0,0,0.566254879,Low Risk – Engagement Campaign
17045,43,3,339.44,134,0,1,0.435658019,Low Risk – Engagement Campaign
17046,88,1,642.02,0,0,1,0.641491159,Medium Risk – 15% Discount Email
17047,16,3,1100.9,119,0,1,0.420284878,Low Risk – Engagement Campaign
17048,48,3,925.35,213,0.022680412,1,0.416645716,Low Risk – Engagement Campaign
17049,15,6,3241.84,191,0.000732064,0,0.228900413,No Action
17050,27,6,3185.64,203,0,1,0.232450066,No Action
17051,125,1,240.89,0,0,1,0.666888437,Medium Risk – 15% Discount Email
17053,61,1,498.48,0,0.008196721,1,0.623669676,Medium Risk – 15% Discount Email
17054,68,4,1207.32,107,0.00270636,0,0.398607013,No Action
17058,12,3,1179.89,158,0,1,0.404809847,Low Risk – Engagement Campaign
17059,41,4,2237.1,259,0,0,0.332426788,No Action
17060,197,1,234.24,0,0,1,0.713305194,Medium Risk – 15% Discount Email
17061,4,11,5232.23,158,0.027522936,1,0.075057104,No Action
17062,244,4,533.33,55,0.004784689,1,0.547624665,Low Risk – Engagement Campaign
17063,94,4,671.87,126,0.01618123,0,0.413482308,Low Risk – Engagement Campaign
17064,113,2,457.4,144,0,0,0.550563855,Low Risk – Engagement Campaign
17068,15,17,3826.69,283,0.005577245,0,0.014240928,No Action
17069,8,7,2058.91,295,0.022727273,0,0.164767866,No Action
17070,44,1,304.24,0,0,1,0.610531136,Medium Risk – 15% Discount Email
17071,19,7,1694.22,221,0.016971279,0,0.183231871,No Action
17073,12,2,841.19,27,0,0,0.513116171,Low Risk – Engagement Campaign
17075,184,3,696.07,64,0.012448133,0,0.566102583,Low Risk – Engagement Campaign
17076,204,2,334.2,90,0,0,0.633987348,Medium Risk – 15% Discount Email
17079,9,1,118.8,0,0,1,0.585205856,Low Risk – Engagement Campaign
17080,200,1,76.32,0,0.027777778,0,0.71836179,Medium Risk – 15% Discount Email
17082,249,1,636.94,0,0,0,0.744185238,Medium Risk – 15% Discount Email
17083,40,3,1405.78,194,0,1,0.413629514,Low Risk – Engagement Campaign
17085,54,5,1562.4,239,0.002547771,1,0.29050941,No Action
17088,3,3,1751.73,181,0,0,0.39079344,No Action
17090,19,5,1448.21,266,0,0,0.262003869,No Action
17091,29,7,2692,269,0.002325581,0,0.176863739,No Action
17092,18,3,985.92,189,0,0,0.399363003,No Action
17094,253,1,302,0,0.026315789,1,0.749353474,Medium Risk – 15% Discount Email
17095,230,2,543.96,35,0.008547009,0,0.669332536,Medium Risk – 15% Discount Email
17096,73,2,443.94,118,0.016853933,0,0.531486162,Low Risk – Engagement Campaign
17097,31,6,639.53,265,0.008,0,0.221630633,No Action
17101,109,1,230.58,0,0,0,0.656077905,Medium Risk – 15% Discount Email
17102,192,1,25.5,0,0,1,0.71027487,Medium Risk – 15% Discount Email
17105,89,2,665.78,147,0,1,0.531510525,Low Risk – Engagement Campaign
17107,6,4,8498.82,202,0,0,0.323660516,No Action
17109,163,2,464.59,0,0,0,0.632887448,Medium Risk – 15% Discount Email
17110,96,1,163.3,0,0,1,0.647193757,Medium Risk – 15% Discount Email
17114,69,6,601.94,196,0.057692308,0,0.264602043,No Action
17115,113,2,612.82,50,0.015384615,0,0.583182363,Low Risk – Engagement Campaign
17117,219,1,116.2,0,0,1,0.726727228,Medium Risk – 15% Discount Email
17118,248,1,157.02,0,0,1,0.743750854,Medium Risk – 15% Discount Email
17120,164,1,307.46,0,0,1,0.69248578,Medium Risk – 15% Discount Email
17122,50,1,138.32,0,0,1,0.614889397,Medium Risk – 15% Discount Email
17123,92,1,345.3,0,0,1,0.644367794,Medium Risk – 15% Discount Email
17124,116,1,294.24,0,0,1,0.660807846,Medium Risk – 15% Discount Email
17126,83,5,989.45,210,0.002564103,1,0.317330639,No Action
17128,265,1,157.09,0,0,1,0.753407884,Medium Risk – 15% Discount Email
17131,6,1,789.77,0,0,0,0.582755123,Low Risk – Engagement Campaign
17133,18,4,4137.69,178,0,0,0.340228234,No Action
17134,37,2,413.2,157,0,1,0.489098254,Low Risk – Engagement Campaign
17135,220,2,500.55,82,0,0,0.647484385,Medium Risk – 15% Discount Email
17138,206,1,380.5,0,0,1,0.718783048,Medium Risk – 15% Discount Email
17139,19,8,8369.36,200,0.004693676,0,0.14832373,No Action
17140,178,1,454.12,0,0,1,0.70136378,Medium Risk – 15% Discount Email
17142,169,1,579,0,0,1,0.695601983,Medium Risk – 15% Discount Email
17144,15,1,595.89,0,0,0,0.589417747,Low Risk – Engagement Campaign
17146,36,3,749.78,253,0,1,0.392168887,No Action
17147,11,3,1349.3,230,0.005805515,0,0.382046767,No Action
17152,125,3,1689.5,68,0.077369439,1,0.529319658,Low Risk – Engagement Campaign
17154,6,1,329.34,0,0,1,0.582927288,Low Risk – Engagement Campaign
17155,108,1,143.3,0,0,0,0.655426795,Medium Risk – 15% Discount Email
17157,107,1,161.46,0,0.029411765,0,0.658453324,Medium Risk – 15% Discount Email
17158,163,2,698.55,127,0,0,0.592914237,Low Risk – Engagement Campaign
17159,5,2,926.67,96,0,0,0.484957112,Low Risk – Engagement Campaign
17160,40,5,3001.18,132,0,0,0.310653337,No Action
17162,61,9,1463.66,174,0.001156069,0,0.136834876,No Action
17163,8,1,123.1,0,0,0,0.58447134,Low Risk – Engagement Campaign
17164,10,4,2016.26,193,0,0,0.331139933,No Action
17165,214,1,158.68,0,0,1,0.723706589,Medium Risk – 15% Discount Email
17166,134,1,127.59,0,0.052631579,0,0.679389881,Medium Risk – 15% Discount Email
17169,114,1,308.68,0,0.029411765,0,0.663138662,Medium Risk – 15% Discount Email
17171,219,1,224.91,0,0,1,0.726694024,Medium Risk – 15% Discount Email
17172,9,1,317.76,0,0.002083333,1,0.585414852,Low Risk – Engagement Campaign
17173,47,2,961.26,14,0.004201681,0,0.544262886,Low Risk – Engagement Campaign
17174,148,1,59.9,0,0,1,0.682189092,Medium Risk – 15% Discount Email
17175,71,3,1132.63,155,0.001552795,0,0.449559064,Low Risk – Engagement Campaign
17176,132,1,306.13,0,0,1,0.671543598,Medium Risk – 15% Discount Email
17179,108,3,711.79,183,0,1,0.468023541,Low Risk – Engagement Campaign
17180,171,3,552.8,74,0.005813953,0,0.552303691,Low Risk – Engagement Campaign
17181,304,1,155.52,0,0,0,0.774622142,Medium Risk – 15% Discount Email
17183,36,1,329.67,0,0,0,0.604764626,Medium Risk – 15% Discount Email
17187,157,1,203.95,0,0,1,0.68800216,Medium Risk – 15% Discount Email
17188,95,5,1815.09,198,0.027806385,0,0.331573503,No Action
17189,36,2,383.75,253,0,1,0.456669089,Low Risk – Engagement Campaign
17190,138,1,195,0,1,0,0.78476118,Medium Risk – 15% Discount Email
17191,25,6,1561.51,273,0,0,0.215717891,No Action
17193,17,3,747.6,90,0.008333333,0,0.43169047,Low Risk – Engagement Campaign
17194,204,2,262.62,86,0,1,0.635241564,Medium Risk – 15% Discount Email
17198,296,2,521.66,5,0,0,0.718974382,Medium Risk – 15% Discount Email
17204,106,4,1564.56,88,0.088235294,1,0.444223977,Low Risk – Engagement Campaign
17211,111,6,1464.89,189,0.016393443,0,0.286878212,No Action
17212,183,1,226.85,0,0,1,0.704588113,Medium Risk – 15% Discount Email
17213,72,5,1780.01,225,0.011873351,0,0.306795826,No Action
17214,16,5,862.42,273,0.004545455,0,0.259136622,No Action
17217,164,1,113.5,0,0,1,0.692549297,Medium Risk – 15% Discount Email
17218,1,7,1355.6,297,0,0,0.159949891,No Action
17220,2,11,2610.01,292,0,0,0.062595809,No Action
17223,240,2,416.89,58,0,1,0.66825262,Medium Risk – 15% Discount Email
17226,239,1,393.49,0,0,1,0.738468805,Medium Risk – 15% Discount Email
17227,1,4,613.2,298,0,0,0.295850221,No Action
17228,18,5,1056.3,284,0,0,0.256957993,No Action
17229,27,2,318.76,46,0,1,0.518338991,Low Risk – Engagement Campaign
17230,194,8,3638.41,95,0.059357965,1,0.260654216,No Action
17231,56,7,1905.82,235,0.003872217,0,0.196372001,No Action
17234,113,1,149.89,0,0,1,0.65882506,Medium Risk – 15% Discount Email
17235,303,1,341.9,0,0,0,0.774044591,Medium Risk – 15% Discount Email
17236,110,5,697.73,183,0,0,0.343037757,No Action
17238,15,12,2207.88,286,0,0,0.051052913,No Action
17239,243,1,382.5,0,0.006666667,1,0.741513689,Medium Risk – 15% Discount Email
17242,39,2,1135.04,72,0,1,0.518469994,Low Risk – Engagement Campaign
17243,9,17,4581.06,291,0.005066498,0,0.013823747,No Action
17245,135,1,171.45,0,0,1,0.673583458,Medium Risk – 15% Discount Email
17248,51,1,318.65,0,0,1,0.615538314,Medium Risk – 15% Discount Email
17250,191,1,162.65,0,0,0,0.709609844,Medium Risk – 15% Discount Email
17251,293,1,269.83,0,0,1,0.768741237,Medium Risk – 15% Discount Email
17252,47,2,348.91,69,0,1,0.525788379,Low Risk – Engagement Campaign
17255,230,1,108.26,0,0,0,0.733273897,Medium Risk – 15% Discount Email
17256,38,2,240,204,0,1,0.474374859,Low Risk – Engagement Campaign
17259,79,2,581.23,220,0,1,0.499862479,Low Risk – Engagement Campaign
17262,157,4,955.36,139,0,0,0.453598646,Low Risk – Engagement Campaign
17263,139,1,63.44,0,0,1,0.67626898,Medium Risk – 15% Discount Email
17265,69,2,550.01,41,0,1,0.551426471,Low Risk – Engagement Campaign
17266,78,1,113.06,0,0,0,0.634708476,Medium Risk – 15% Discount Email
17267,57,2,317.2,0,0,1,0.555985385,Low Risk – Engagement Campaign
17268,38,4,763.64,137,0,1,0.367628492,No Action
17272,130,2,1409.44,63,0.001722653,0,0.589298705,Low Risk – Engagement Campaign
17277,158,2,1065.35,95,0,1,0.599350554,Low Risk – Engagement Campaign
17278,172,1,246.04,0,0,1,0.697624048,Medium Risk – 15% Discount Email
17282,61,3,1685.46,169,0,1,0.437108876,Low Risk – Engagement Campaign
17284,51,5,1489.04,215,0.001615509,0,0.295132958,No Action
17287,5,6,880.3,298,0,0,0.200489393,No Action
17288,138,5,663.7,151,0,0,0.372192238,No Action
17289,111,1,164.45,0,0,0,0.657461732,Medium Risk – 15% Discount Email
17291,239,1,550.8,0,0,1,0.738422078,Medium Risk – 15% Discount Email
17293,15,6,1117.37,276,0,0,0.210108109,No Action
17298,31,2,498.42,23,0,1,0.528881604,Low Risk – Engagement Campaign
17299,20,3,565.55,83,0,0,0.435113748,Low Risk – Engagement Campaign
17302,53,3,661.61,182,0.005797101,0,0.428138129,Low Risk – Engagement Campaign
17303,292,1,250.04,0,0,1,0.768209589,Medium Risk – 15% Discount Email
17306,2,16,7206.24,282,0.002072641,0,0.017662575,No Action
17309,26,1,82.75,0,0,1,0.597618538,Low Risk – Engagement Campaign
17311,9,2,1384.85,238,0,1,0.441043223,Low Risk – Engagement Campaign
17312,69,3,644.3,20,0,1,0.492557495,Low Risk – Engagement Campaign
17314,79,5,1506.92,164,0.007858546,0,0.328487502,No Action
17315,6,32,4936.89,282,0.00797057,0,0.000268677,No Action
17317,20,1,2027.94,0,0,0,0.592533646,Low Risk – Engagement Campaign
17320,31,3,1200.62,267,0,1,0.384016052,No Action
17323,55,4,530.95,167,0.004040404,0,0.370934709,No Action
17324,262,2,702.23,34,0,0,0.689558242,Medium Risk – 15% Discount Email
17325,211,1,96.8,0,0,1,0.721911306,Medium Risk – 15% Discount Email
17329,246,1,243.36,0,0,0,0.742573196,Medium Risk – 15% Discount Email
17331,54,1,175.2,0,0,1,0.617731183,Medium Risk – 15% Discount Email
17333,16,1,494.25,0,0,1,0.590185859,Low Risk – Engagement Campaign
17334,233,2,307.02,6,0.003174603,1,0.679177605,Medium Risk – 15% Discount Email
17337,82,4,1981.06,158,0.023255814,1,0.3950217,No Action
17338,45,7,5163.92,247,0.001710133,0,0.187787955,No Action
17339,25,2,243.36,270,0,1,0.442932813,Low Risk – Engagement Campaign
17340,11,10,8459.5,285,0.00561141,0,0.082266217,No Action
17341,87,3,682.29,209,0,1,0.443772009,Low Risk – Engagement Campaign
17343,286,1,193.64,0,0,1,0.764984567,Medium Risk – 15% Discount Email
17345,24,3,281.18,103,0,0,0.431680112,Low Risk – Engagement Campaign
17346,34,8,1228.78,270,0,0,0.143452155,No Action
17347,17,1,228.96,0,0,1,0.591014368,Low Risk – Engagement Campaign
17348,2,2,660.61,226,0,0,0.440027917,Low Risk – Engagement Campaign
17349,110,1,98.25,0,0,1,0.656804564,Medium Risk – 15% Discount Email
17351,99,2,427.3,104,0,0,0.553228598,Low Risk – Engagement Campaign
17353,59,2,1740,25,0,1,0.548748575,Low Risk – Engagement Campaign
17356,242,1,178.22,0,0,1,0.740277623,Medium Risk – 15% Discount Email
17358,233,2,360.81,52,0,1,0.665343133,Medium Risk – 15% Discount Email
17360,114,1,320.9,0,0,0,0.659444167,Medium Risk – 15% Discount Email
17361,117,2,263.92,105,0,0,0.566352499,Low Risk – Engagement Campaign
17362,170,2,312.23,70,0,1,0.616154694,Medium Risk – 15% Discount Email
17364,68,6,2617.41,193,0.014056225,0,0.259460859,No Action
17365,18,6,3463.28,245,0,0,0.217931773,No Action
17367,169,1,167.55,0,0,1,0.695735948,Medium Risk – 15% Discount Email
17368,24,6,1605.07,244,0.55546875,0,0.280031186,No Action
17370,3,4,446.18,96,0,1,0.355889048,No Action
17371,292,1,92.14,0,0,0,0.768252826,Medium Risk – 15% Discount Email
17372,97,6,1055.63,196,0,0,0.274744805,No Action
17373,2,3,433.52,241,0,0,0.371811739,No Action
17374,149,2,495.77,62,0,1,0.603527356,Medium Risk – 15% Discount Email
17375,130,3,400.1,162,0.016348774,1,0.493946274,Low Risk – Engagement Campaign
17376,1,2,203.2,240,0,1,0.434894289,Low Risk – Engagement Campaign
17377,5,11,2312.58,298,0.000840336,0,0.062715355,No Action
17381,30,24,18261.65,273,0.000131285,0,0.002349522,No Action
17384,149,1,227.65,0,0,0,0.682787301,Medium Risk – 15% Discount Email
17386,30,5,1697.34,66,0,0,0.323481911,No Action
17388,8,4,1259.56,209,0,1,0.325391689,No Action
17389,5,26,13595.54,256,0.061073826,0,0.001371354,No Action
17391,94,2,508.8,0,0,1,0.583285685,Low Risk – Engagement Campaign
17392,237,2,417.27,51,0,1,0.66830067,Medium Risk – 15% Discount Email
17394,150,1,203.87,0,0,1,0.683448636,Medium Risk – 15% Discount Email
17396,79,6,4801.8,223,0,0,0.256061017,No Action
17398,45,3,653.38,140,0,1,0.435069526,Low Risk – Engagement Campaign
17400,57,5,2097.84,226,0,1,0.295486361,No Action
17402,16,9,1847.65,284,0,0,0.106726598,No Action
17404,18,11,25118.38,272,0.014944542,0,0.065505644,No Action
17405,3,2,883.01,77,0.021352313,0,0.492743228,Low Risk – Engagement Campaign
17406,264,3,2184.42,33,0.003846154,1,0.632140282,Medium Risk – 15% Discount Email
17408,94,1,32.65,0,0,1,0.645860019,Medium Risk – 15% Discount Email
17409,115,2,771.85,63,0,1,0.578301399,Low Risk – Engagement Campaign
17410,26,2,419.55,119,0,0,0.493378225,Low Risk – Engagement Campaign
17411,6,2,569.44,185,0.033333333,0,0.461116501,Low Risk – Engagement Campaign
17412,127,4,709.82,175,0,0,0.419698907,Low Risk – Engagement Campaign
17414,115,1,598,0,0,0,0.66002612,Medium Risk – 15% Discount Email
17415,10,1,507.84,0,0,1,0.585793225,Low Risk – Engagement Campaign
17416,8,6,5878.81,203,0.009991674,0,0.222626527,No Action
17418,254,1,167.39,0,0,0,0.747184327,Medium Risk – 15% Discount Email
17419,74,8,2660,223,0.000824402,0,0.167194206,No Action
17420,102,2,391.51,202,0,0,0.523236536,Low Risk – Engagement Campaign
17422,24,5,1698.97,203,0.033161807,0,0.285194524,No Action
17423,148,1,449.42,0,0.076433121,0,0.691270799,Medium Risk – 15% Discount Email
17426,22,4,4280.59,190,0,0,0.339321476,No Action
17427,2,1,100.8,0,0,1,0.580074482,Low Risk – Engagement Campaign
17428,16,21,14751.37,283,0.004541749,0,0.00493143,No Action
17429,59,3,524.92,90,0.012820513,1,0.463733241,Low Risk – Engagement Campaign
17430,296,1,112.6,0,0,0,0.770389989,Medium Risk – 15% Discount Email
17431,244,1,403.3,0,0,1,0.741370306,Medium Risk – 15% Discount Email
17433,19,1,303.16,0,0,1,0.592445275,Low Risk – Engagement Campaign
17434,16,1,499.56,0,0.005208333,0,0.590889363,Low Risk – Engagement Campaign
17436,157,1,122.4,0,0,0,0.688029081,Medium Risk – 15% Discount Email
17438,184,1,388.45,0,0.029126214,1,0.708545127,Medium Risk – 15% Discount Email
17440,87,3,186.42,90,0.056910569,1,0.491104898,Low Risk – Engagement Campaign
17442,24,5,1921.69,196,0.003968254,0,0.283683695,No Action
17443,150,1,534.24,0,0,1,0.683338705,Medium Risk – 15% Discount Email
17444,78,3,2940.04,25,0,1,0.49681018,Low Risk – Engagement Campaign
17446,107,2,120.9,133,0,1,0.549815977,Low Risk – Engagement Campaign
17447,2,1,372.48,0,0,0,0.579972703,Low Risk – Engagement Campaign
17449,25,4,1497.55,264,0.009887006,0,0.321808299,No Action
17450,1,33,161022.98,297,0.016313269,0,0.000157497,No Action
17451,12,2,560.98,23,0.045454545,0,0.520905049,Low Risk – Engagement Campaign
17454,123,4,517.53,167,0,1,0.419411354,Low Risk – Engagement Campaign
17455,134,1,131.7,0,0,1,0.672932881,Medium Risk – 15% Discount Email
17456,296,1,249.86,0,0,1,0.770352647,Medium Risk – 15% Discount Email
17457,57,5,1737.7,212,0,1,0.299477923,No Action
17460,25,6,622.43,278,0.254237288,1,0.239839531,No Action
17462,214,1,463.41,0,0,0,0.723612872,Medium Risk – 15% Discount Email
17463,107,3,1227.59,136,0.006963788,0,0.483573404,Low Risk – Engagement Campaign
17464,89,1,289.96,0,0,1,0.642309471,Medium Risk – 15% Discount Email
17466,9,1,460.41,0,0,0,0.585078324,Low Risk – Engagement Campaign
17469,3,4,1492.07,132,0.014634146,0,0.346524297,No Action
17470,58,4,816.47,240,0,0,0.350109084,No Action
17472,122,3,697.54,108,0,1,0.503388541,Low Risk – Engagement Campaign
17475,10,1,194.37,0,0,1,0.585910193,Low Risk – Engagement Campaign
17480,8,1,511.82,0,0.00591716,1,0.585131009,Low Risk – Engagement Campaign
17481,24,1,260.63,0,0,0,0.596100079,Low Risk – Engagement Campaign
17483,64,2,274.74,48,0,0,0.545497175,Low Risk – Engagement Campaign
17486,192,1,396.87,0,0,1,0.710157326,Medium Risk – 15% Discount Email
17489,143,1,208.56,0,0,0,0.678858076,Medium Risk – 15% Discount Email
17490,4,3,1014.5,103,0.01146789,0,0.41822253,Low Risk – Engagement Campaign
17491,5,7,2423.62,293,0.000748503,0,0.162131813,No Action
17492,179,1,374.57,0,0,1,0.702021231,Medium Risk – 15% Discount Email
17496,289,1,271.05,0,0,1,0.766587411,Medium Risk – 15% Discount Email
17498,6,1,272.22,0,0,1,0.582948645,Low Risk – Engagement Campaign
17499,220,1,622.88,0,0,1,0.72717172,Medium Risk – 15% Discount Email
17501,151,2,288.6,0,0,1,0.624495151,Medium Risk – 15% Discount Email
17504,137,9,2997.03,116,0.125,1,0.187159757,No Action
17505,92,2,1145.84,44,0,1,0.567331531,Low Risk – Engagement Campaign
17506,6,1,302.2,0,0.021582734,1,0.585873815,Low Risk – Engagement Campaign
17507,192,2,605.58,47,0,1,0.638690202,Medium Risk – 15% Discount Email
17508,211,1,387.31,0,0,1,0.721821605,Medium Risk – 15% Discount Email
17511,4,23,64405.39,300,0.002740471,0,0.002545038,No Action
17512,52,8,1891.9,180,0.000545256,0,0.166025005,No Action
17513,2,1,513.2,0,0,1,0.579919983,Low Risk – Engagement Campaign
17514,59,1,208.65,0,0,1,0.621276683,Medium Risk – 15% Discount Email
17515,137,3,571.37,111,0,0,0.513759654,Low Risk – Engagement Campaign
17516,50,4,605.65,166,0,0,0.367175026,No Action
17517,239,1,153.94,0,0,1,0.73853995,Medium Risk – 15% Discount Email
17519,64,5,1488,234,0.002879079,0,0.298217132,No Action
17521,130,1,159.56,0,0,0,0.670260422,Medium Risk – 15% Discount Email
17522,69,4,912.25,79,0,0,0.408003646,Low Risk – Engagement Campaign
17524,292,1,145,0,0,1,0.768238352,Medium Risk – 15% Discount Email
17525,290,1,422.7,0,0,1,0.767085422,Medium Risk – 15% Discount Email
17526,221,3,872.8,74,0.364285714,0,0.636735917,Medium Risk – 15% Discount Email
17527,11,3,788.22,137,0.054669704,0,0.418377814,Low Risk – Engagement Campaign
17528,2,2,1107.08,0,0,0,0.514408395,Low Risk – Engagement Campaign
17530,15,7,1760.81,279,0,0,0.16894544,No Action
17531,120,1,296.7,0,0.007352941,1,0.664427037,Medium Risk – 15% Discount Email
17535,211,1,164.4,0,0,1,0.721890435,Medium Risk – 15% Discount Email
17536,108,1,76.5,0,0,1,0.655449996,Medium Risk – 15% Discount Email
17537,234,1,620.75,0,0,0,0.735475439,Medium Risk – 15% Discount Email
17540,247,1,268.8,0,0,0,0.743142326,Medium Risk – 15% Discount Email
17542,200,1,170.75,0,0,1,0.71517339,Medium Risk – 15% Discount Email
17548,164,1,103.3,0,1,1,0.797744167,Medium Risk – 15% Discount Email
17550,128,3,267.16,45,0,1,0.528913809,Low Risk – Engagement Campaign
17551,290,1,290.34,0,0,1,0.767121789,Medium Risk – 15% Discount Email
17552,1,3,913.91,301,0,0,0.352585791,No Action
17553,60,1,1487.6,0,0,1,0.621524096,Medium Risk – 15% Discount Email
17554,53,2,1249.89,25,0,0,0.544446903,Low Risk – Engagement Campaign
